GENE	phase1	phase2	phase3
TRIM41	-0.564022505785	-0.84058135053	-0.966881980424
PEX1	-0.612169254347	-0.569377633724	-1.32164062383
TBPL1	-0.0878938843819	0.548458299286	0.228407528976
PEX2	0.407725406729	0.517868288514	0.684685144433
PEX5	-0.48381362507	0.21784539044	0.0762048492609
CEP170P1	-0.0215213418853	1.10316002112	0.00586559725142
NRD1	0.490094155559	0.628534304682	2.06733420713
ATP5S	0.243174460144	0.774809859167	0.804720793721
ATP5J	0.569812757081	1.08660989147	0.560536871677
ATP5O	0.277515370285	0.579789400168	0.85209584184
ME2	-0.781678889474	-0.245217501067	-0.828449918861
ATP5B	-1.83214635763	-1.25692908421	-2.18541532906
GNAI2	-0.280690100524	-1.02875342688	-0.531648050236
GNAI3	0.619159849259	0.252303554959	0.466240318389
ATP5E	0.300057712001	0.500780715137	0.233039785717
MPZL3	-0.743789601585	-1.2719935766	-1.2809323532
TBK1	0.388518068608	1.71564761095	1.23110392618
MPZL1	-0.2473465428	0.561441673148	0.353762339282
AURKAIP1	-1.97296920084	-3.68368764718	-4.88902639742
AFMID	0.390836053195	0.271719063428	-0.220760407336
SLC7A6	-1.11153848836	-1.77200701068	-2.18284122326
HLA-B	-0.574280272873	-0.877944185468	-0.155307263532
CITED2	0.225245382539	0.399246131534	0.328185747716
F8A3	0.149196782964	0.269611665808	0.136843421104
PFDN1	-0.475655452228	-1.48830526414	-0.692542441966
F8A2	0.113329962036	0.286415026473	0.0126408762531
PFDN5	-0.138332370264	0.513750075292	0.221528008054
PFDN4	0.554204875667	1.31896162094	0.62568509521
PFDN6	-1.66207579192	-1.91761027412	-3.61350364665
MTHFS	0.395046296097	1.20481734655	1.45267717612
TOP1MT	-0.65313279691	-1.22770232493	-0.796534185373
DTNB	-1.59317181161	-1.7177925757	-0.91266764248
PREP	0.202318921568	0.866820759304	0.00239763368438
SLC7A1	0.735114881676	0.447751254763	-0.0201692986697
RIN3	-1.66635317919	-2.71113733884	-2.62965881132
PDE4DIP	-0.412316095136	-0.0606737545842	0.187023860998
TOMM20	0.388392297348	-0.294096831334	-0.76908677583
RPS13	0.197009957235	0.0210029840057	0.512006119498
CLPX	-0.0645164291537	-0.238893705503	-0.0219046918495
RPS11	-0.75745664312	-1.61724256675	-1.59950888779
RPS16	-1.10916297588	-2.26459356519	-2.61144507744
RPS15	-2.00316832612	-2.5810880088	-3.06011960481
CLPP	-1.48326636792	-1.73177287302	-1.77278992601
RPS19	0.0670517564996	-0.331137219187	-0.796745862131
RPS18	-0.36966459772	-1.23032505639	-0.999390458763
RIPK1	-0.797077926336	-1.40247494031	-1.6622889712
LATS2	-0.0984756100015	-0.56090826379	0.460990161265
RIPK2	0.655936344421	1.30345402345	0.717909607756
RIPK4	-0.058908985971	-0.506577758827	-0.830394280663
FOXD2-AS1	-0.28353464239	-0.9584653465	-0.614269078028
CEP135	0.388194072854	0.52173082879	0.19368716417
PUSL1	-0.335420981557	-1.02475184095	-0.613751401717
CRABP1	-0.502268071993	-1.38403419779	-0.740193867973
C7orf73	0.54840171055	0.922148122105	0.945507644728
RPL21P11	0.674375953395	0.276549649437	0.425886884784
SLC9A3R1	-1.07172775429	-1.56529289586	-1.2145947259
PLCXD1	-1.19732567871	-2.1816233405	-1.70548515039
ZNF416	0.140847088839	-0.698105880531	-0.201521468786
ZNF415	0.551502921545	0.934101235305	0.6895424277
ZNF410	0.476864510778	0.443019320888	0.311429732572
GLIPR2	-0.933313234295	-1.35936876779	-0.771170452105
RRAGC	0.708781065896	0.713494907501	0.711171368579
RRAGB	0.468214598107	-0.0218154325579	0.329154705581
RPL31P61	-0.0243413298828	-0.44259762673	0.0127705351143
RPL31P63	-0.0238512242092	-0.418621290686	-0.0940961391489
SSSCA1	-0.352542375608	0.0177224846939	0.465086261076
POU4F1	-0.667785738945	-0.837338558693	-0.195173181923
MCOLN1	-2.04972465102	-3.35760739081	-3.39910563728
GGT7	-1.54336729647	-2.82683459044	-2.37829813592
RASA4	-1.37794695873	-2.41667046475	-2.17473291714
HM13	-0.207481417289	-0.134742531085	-0.284938038319
RASA2	0.440234290265	0.925380714079	0.459326086097
RASA3	-0.250462777888	0.056321376491	-0.340543802118
ACTN1	-0.102099759412	0.0381903344994	0.739729775734
NGFRAP1	0.63992717107	0.350663448999	0.313648271153
SLC40A1	-0.416836664848	-0.106999615482	0.183199171689
TINF2	-1.00284003457	-1.07652660827	-1.44377120352
EZR	0.579747608505	0.818423131244	0.281651377086
PTPRF	-2.02445123176	-3.91245925414	-4.25912616224
PTPRE	1.4162440604	1.70731794007	1.41102567728
PTPRC	-0.436848455648	0.303114287523	-0.171096920716
PAGR1	-1.80928015599	-2.64285944752	-3.12831478246
PTPRA	-0.4755157134	-1.31308542323	-0.848365415859
STYXL1	-0.959285092726	-1.05001645675	-0.552784144486
PVRIG	-1.75870295682	-2.92773940246	-2.85544726307
PTPRM	-0.368616013685	-0.650900105549	-0.652975770649
PTPRK	-0.259105184444	-0.0806063653994	-0.307817408038
IFT27	-0.506834711035	-1.10559199431	-0.766438628853
GAPVD1	0.135934775542	-0.0348476524054	0.0609793252064
CMC1	0.0199071098086	0.683447345304	0.809172303837
N6AMT2	-0.827208399645	-0.950576041407	-0.453059375795
RTN4R	-1.54861800789	-2.13788386551	-2.47442301023
DMPK	-1.15274818493	-4.60973650383	-6.81639308218
DOC2A	-0.214281079613	-1.28034602463	-0.106884499919
FAIM3	-0.489484243774	-0.230627683064	0.164216358779
RNASEH1	-1.70690921858	-1.88675544025	-1.84372841445
FAM172A	0.0965649499325	-0.382237675136	0.0158155411812
UBXN7	0.543724385447	0.831738053133	0.606549038917
LMTK2	0.580766253298	0.173190215005	0.139677091997
HMGN5	0.262619751375	0.43228073327	0.270312730507
HMGN4	0.307008637824	0.594326313764	0.446539550754
HMGN3	0.792719363295	1.54680317445	1.12276444777
HMGN2	0.284458487456	-0.00251155109274	-0.318840896603
HMGN1	0.695663178157	1.17628861124	0.587017878635
GSTZ1	-1.24027831114	-1.91763391596	-1.22890342648
MX2	-0.243856399899	0.388583481993	0.283693399681
RAB6A	0.0399817167251	1.30041995536	0.860623548735
RAB6C	-0.163178128508	1.11621378098	0.604196418475
RC3H1	0.118439724108	-0.377460302626	-0.322677326275
RC3H2	0.574894564478	1.32339454032	0.706559932505
CRIPT	0.479097323674	0.990770086584	0.863735197921
PPAT	0.853903515808	0.83073774164	0.775993044482
TRO	-0.408702323819	-0.838350830923	-0.178017377002
EFTUD2	0.161141547762	0.0398261798161	-0.265798825585
EFTUD1	0.0914057251021	0.0546342339506	0.776624624633
ISG15	-0.231712214751	-1.08306893611	-0.298888477812
MAP1LC3B	-0.201240392563	0.0587927508513	-0.606699832021
PIM2	0.295787116633	0.372548260422	-0.711417346947
BRCC3	0.414903877859	1.02329485424	0.477467322973
GDI2	-0.979714933354	-1.18423089211	-2.05538614944
GDI1	0.178082032418	-0.226823003444	0.422129196164
ARL5A	-0.0392036330321	0.144363251498	0.345863514128
ARL5B	0.734256930384	0.356495883577	0.196607635366
ERLIN1	-0.0764862487918	-0.2414210427	0.00231419550747
TFAP4	-0.954530427135	-3.31273325228	-3.50959457237
SPDL1	0.336729412821	2.00335232629	-0.11823397255
PSAP	0.0832673851947	0.0812183706149	-0.079999251951
APITD1	0.18900070747	0.869822532898	0.357572947805
WDR34	-1.35170432956	-3.10219903364	-3.24193014208
WDR37	0.0662374448382	0.751293487267	0.476816819705
WDR36	0.613587794896	0.395547031031	0.0761091963405
WDR33	0.447638825987	0.459374840007	0.409734650575
ST13P18	-0.323265352931	-0.965894576694	-0.39747601915
ST13P15	-0.463898955711	-1.06080259987	-0.488401015429
ST13P13	-0.438529573179	-1.121353727	-0.555755756333
EIF4A3	0.512788373029	-0.185067253474	-0.414064628019
EIF4A2	0.521226183657	1.3691167427	0.513481648801
ABHD17A	-0.499360959516	-2.57300513554	-3.54953573757
ABHD17B	0.371710647876	0.489093696057	0.469628977554
MIA3	0.57114387025	0.921094648109	0.929277548858
GIGYF2	-0.740367191835	-0.167248902596	-0.707701200891
TLE3	-0.687043145275	-1.29545472259	-2.14231700882
TLE2	-1.81869511499	-3.42533417599	-4.34373922986
TLE1	-1.73879989129	-2.81423074131	-3.89532693381
NBPF3	-1.46333844996	-1.64230197286	-1.41688461012
TLE6	-2.29013690698	-2.79948958517	-1.89460784195
FAM206A	1.15097038561	1.93165135773	0.194516550803
TLE4	0.306144983141	0.752689414228	-0.353482741482
HGSNAT	-0.300246792858	0.127996331537	0.3636453542
NUDT16L1	-1.89326250609	-3.56750676164	-3.64696097716
PLP2	-1.48814795382	-2.08334204267	-2.88981650288
CDC6	0.270171426671	0.180574048893	0.172438602661
CDC7	0.256397416146	0.368992835903	0.486982221079
TMEM259	-1.59019569488	-2.408134511	-3.67358159326
CRYZL1	-0.288713770661	0.370952833974	0.250987966233
TFPT	-0.194099801978	-0.128938258727	0.0932413462252
SERF2	-0.671898364928	-0.737506666484	-0.48076208265
TM9SF4	-0.696169775866	-1.67786379788	-1.59019941296
TM9SF2	0.427782575036	0.611812250926	0.61980741112
NAT9	0.665114745826	1.09978956408	0.449205916119
SPATS2L	0.0710805524075	0.963996602156	1.40780290237
NAT1	0.735234142975	1.61292860049	1.17735664799
MBNL1	-1.03098005171	-0.00468431500005	-0.518165985108
EEF1DP1	-0.987055017543	-1.99340171592	-2.08476631373
EEF1DP2	-0.866196730105	-1.64021342113	-1.62047802176
MEPCE	-0.86664437158	-1.91685973736	-1.68316688666
CCBL1	-0.720589975438	-1.25139999264	-0.500718332949
CCBL2	-0.787565358203	-1.10422449795	-1.3948261838
COX5A	-0.608208646262	-1.74931984839	-1.48033313253
COX5B	-1.33565430558	-1.62478843587	-1.72299638138
TMEM258	-0.201144952836	-0.272598876365	-0.293281956056
TMEM254	-0.0179358331351	0.953938339949	0.553051845077
KIAA2026	0.272693343658	0.711280533483	0.103057822707
CPSF7	-0.888125257421	-1.51462306197	-1.47122463154
CPSF6	0.700180201013	0.348692362317	0.0487268119524
CPSF4	-0.504468411598	-0.993862605024	-1.1358226425
CPSF2	-0.161235211807	0.0275934117096	0.357385711706
CPSF1	-1.76914893175	-2.3578125815	-1.93477129777
MAD1L1	-0.575967135218	-1.56586856783	-1.40330058454
ACAA2	-0.328188188185	-0.118155542765	0.194470245587
SIPA1L1	-1.8576383349	-2.58979881398	-2.47895190427
SIPA1L3	-0.0570764264404	0.478810043619	0.523919571179
TTLL5	-0.48325206604	-0.344842990497	-0.278660150304
ARIH2	-0.872840809708	-0.539766503497	-0.350930472889
TTLL3	-2.18653261834	-3.25650025991	-2.99638733175
RNPC3	1.03571559906	1.18801419263	0.824768631758
RPL24P4	-1.47576321433	-2.63234277167	-2.3062014417
SUFU	-1.61816026924	-1.67649163088	-1.47404177555
SLC35F5	-0.0541298301382	0.587267785488	0.317858221855
SLC35F6	-0.359466577108	-0.189269987191	-0.0100402103198
LRWD1	-0.241338154989	-1.44951901284	-1.05427559446
SLC35F2	-0.839462096061	-2.61702077442	-2.72495135111
MBD5	-0.0478166335331	0.370911806349	0.54418829776
MBD4	0.260087566862	0.995152259613	-0.0738861110673
CMTM8	-0.357233124091	-1.05926519287	-0.122270140122
MBD6	-1.57420319199	-1.3748836683	-1.90905563137
MBD1	0.150053092518	0.86503655909	0.469668259699
MBD3	-0.285700426486	-1.20163563601	-1.00907439868
SUPV3L1	0.270614015428	0.206103783391	0.359364443891
CMTM3	0.0435766871472	-0.0326346194575	0.0220605508669
CMTM6	0.302554936375	0.228012210959	0.861287624371
CMTM7	-1.30030967794	-1.56218743215	-1.82916966725
CMTM4	0.33202993371	0.475132072138	0.182945530142
TRMT112	0.33344689272	-0.371405088488	0.265198031664
MPC2	0.48411675022	0.624954150835	0.735783781782
COL11A2	-0.548845129958	-0.804067663316	-0.203061298093
MPC1	0.61128548533	0.944377272778	0.963572286384
TSPAN17	-0.938118795158	-0.943557486864	-0.871768701753
REXO1	-1.19562095963	-3.23176209488	-3.89114226368
REXO2	0.964516380424	1.68959894622	1.70926705595
REXO4	-0.482253314639	-2.21048374386	-2.2889431888
SLC25A19	-0.642857036682	-1.37755459156	-1.42745412381
PGK1P2	-2.14229518428	-2.04909451091	-4.74587963945
SLC25A17	0.540868492077	0.37547318517	0.611831504871
SLC25A15	-1.0797423181	-0.732112182364	-0.166702299029
SLC25A14	-0.310812273949	-0.578688972575	-0.652876023834
SLC25A12	0.0822060156524	0.632828332795	1.04753653973
SLC25A11	-1.64182969337	-2.36701652335	-2.60439848204
MT-ND1	-0.962378671172	-2.58335585292	-2.96184753456
MT-ND2	-1.97271145674	-2.94499074165	-3.2676757233
MT-ND3	0.155817372197	-0.580878119954	-0.106258398545
MT-ND4	-0.585287926866	-1.0008910719	-0.560954415053
MT-ND5	-1.19289194601	-1.50022099071	-1.53671340543
MT-ND6	-1.60918980981	-3.01119869771	-3.92730273068
CCDC14	-0.666280062071	-0.0520973621978	0.271612914959
EAF1	0.313719013489	0.954864539466	0.0227621524681
EAF2	0.768264422318	2.06583391634	1.03899101421
NDUFA11	-0.781334530852	-1.71462211959	-1.38953388801
CCDC12	0.283730675423	0.111918889616	-0.278856909167
NDUFA13	-0.502298612977	-1.04661180645	-0.431663144541
TMUB1	-2.04381408231	-4.34018232659	-4.58470123683
TMUB2	-1.47489169871	-2.93099985442	-2.95550270898
SYNCRIP	-0.60506872735	-1.7067074013	-2.17276580771
ZNF280D	-0.0655967932574	-0.225366891132	-0.202451870134
VIM	-1.10967918248	-0.840286282664	-1.99356536096
GNG4	-0.550862117744	-1.10256427909	-0.861783756257
GNG5	-0.217954104254	1.26630164975	0.346866096998
DBF4	-0.778301660278	-1.02888330309	-1.37236055755
RPL32P34	-1.17655923966	1.90155195432	-1.65394799573
ALG8	-0.430154772045	-1.09941272481	-0.830683237091
ALG9	-0.229612377914	0.663369811339	0.502389949469
FUS	0.376043342912	0.817314195664	0.0963506822853
ALDH3B2	-0.776486124401	-0.317533907717	0.597474949178
ALG2	0.294170053816	-0.124815636564	-0.133516588225
ALG3	-0.193295149887	-1.50942684917	-0.595931041022
ALG6	0.156693160031	0.585072549703	0.731443508309
ALG5	-0.931186052078	-1.11971951169	-0.881241241793
PI4KA	0.270388626314	0.200832262585	0.135907754726
SMARCE1	-0.394591398161	-0.126388197794	0.178175625636
PDXP	-0.964270190235	-2.7624817775	-2.16839194052
COX6B1	0.691625690174	0.583993248948	0.725492610779
RNGTT	-0.0806451367989	0.452865702906	0.669777744844
STAM	0.276805512923	0.317478687879	0.346364976575
FUK	-0.842544869012	-1.47346455242	-0.875146003445
ARIH1	-0.505304917406	-0.912051180146	-0.796111982173
CCNE2	0.690879333442	0.807078791744	0.572973075328
CCNE1	-1.88751743679	-4.22257895937	-4.4499915866
RAB11A	0.0512940461018	0.121129619716	-0.81217617317
NOSIP	-0.989738955631	-0.915042790008	-0.668147583893
GCC1	-2.04555484269	-2.567391123	-6.09932704545
COX6A1P2	0.324522790206	-0.150331526144	0.405401605472
SMYD5	-1.39379383942	-1.76730410611	-2.09993887806
TRDMT1	0.31152283043	0.840848227921	0.247137617908
SMYD2	0.675325046023	1.84535906843	1.01484395025
RTN3	-1.2818620842	-1.12551878998	-1.81610620719
MRFAP1	0.469870274397	0.591700776025	-0.166467787687
IRF3	-0.599410332438	-1.26543599928	-0.881281571973
C6orf48	-0.460263878391	-0.992756909649	-0.949188090239
IRF1	0.830499646288	1.99070607687	1.41700244146
NADKD1	-0.516227690802	-0.299716797325	-0.221171026885
SNX29	-0.723631937287	-0.0343488513803	0.519495600069
CLK1	0.713775485876	0.538614324188	-0.172737409783
CLK2	-0.0352293196684	-0.284485129891	-0.079609561949
CLK3	-1.3817720326	-2.32171798509	-1.78017058371
CLK4	0.605573727224	0.651075684758	0.494919556108
SNX27	-0.200402195411	0.0110657416267	0.22827824277
SNX24	-0.584634300449	0.134402412164	0.0178984250111
SNX25	0.201500545345	0.431992213485	0.575823213831
RUNDC1	0.153648087305	-0.331982913841	-0.186027653876
C16orf70	0.401720000453	-0.194894293622	0.139358154025
FECH	-0.298326987231	-0.00919393184964	0.00608494417024
ZBTB10	0.106729421538	0.495958128176	-0.663312784398
SEH1L	0.0378591418515	-1.07241643979	-0.72188032995
ZBTB14	0.0360087809232	0.734850629781	0.303376411632
ZBTB18	-0.523077752094	-1.56187937372	-0.637056860603
C1orf159	-1.51984660124	-2.20622667092	-1.86968514961
MTO1	0.541101108439	1.33835517848	1.02592642339
LINC00467	0.199241792194	0.992371402835	1.38772593147
DDX19B	0.202538284205	1.09058151883	0.157035636945
LINC00461	-0.963583457302	-0.598244507334	-0.518945559236
LYSMD3	0.843438925802	1.65061657769	0.887728506164
LYSMD2	0.456733046393	1.09450055858	1.634698959
KLHL12	-0.0581994619615	-0.323021761169	-0.178653804887
KLHL15	0.188338819017	-0.857624236295	-1.24262055892
KLHL17	-1.31563327954	-2.15146941389	-2.05197464984
KLHL18	1.08207650862	1.64870522618	1.04883594985
MTOR	0.10575848825	0.488444783262	0.940380337159
HIF1A	0.375623784058	-0.0532152610404	0.0121146069669
TRIM65	0.310748513712	0.366331473186	0.0988422585452
SNRNP70	-1.8220220799	-2.84789950653	-3.34486661997
ITK	-0.9044556152	-0.602564528605	-0.44341033763
C7orf60	-0.768364793099	-1.16583739092	-0.580994588434
C2orf69	0.441487368508	0.351690825647	-0.283972266563
C2orf68	-0.92174453864	-1.05917243962	-1.20880242025
NRF1	0.629111267406	0.228281800062	0.19985887683
NAGPA	0.0637202532358	0.384888020262	-0.540899744317
IGIP	-0.0970735177935	0.814803927931	0.522383147024
FAM192A	-0.341187645968	0.539018074737	-0.0100963318459
SERTAD1	-3.12682865216	-5.05322121742	-4.85804946704
SERTAD2	0.191651891864	0.0405639078102	-0.571913610308
SNHG16	-1.12858236998	-1.99875268216	-1.97753557709
ELL	-0.0557580019505	-0.617606366218	-0.386676812338
SNHG12	0.964293440296	1.36675991044	0.920111843785
BID	0.292904052896	0.340360182929	0.585848355587
FAM229A	-0.0903457450394	-1.20889531429	-1.24761474969
GIN1	0.544166402816	1.72344727826	2.07593759519
PTCHD3P1	0.24245699427	0.211852440676	0.982183157237
RTEL1-TNFRSF6B	-1.90625064324	-2.34353332639	-2.44486361469
CYBA	-2.2081403805	-4.04799923124	-3.86189430102
SLK	-0.0311855605281	0.197400035232	-0.309827001799
HMHA1	-2.34878298126	-3.63984346187	-4.09728662271
CDC123	0.258102987101	0.601676924619	0.810042319035
CTNS	-0.523341415999	-0.0173227470709	0.457565859938
SLA	0.682062332708	1.40978741964	0.703178836078
PHYH	-0.0165796143032	-0.342107568507	0.112998296267
ABCF1	-0.969731858116	-2.69386768751	-2.91641674726
RAB15	-2.13544475137	-0.657959262019	-0.765731163171
MEAF6	0.735421441993	1.42844871167	0.972446884764
MCC	0.0788213105984	0.940533602185	0.851993444128
NOTCH1	0.808653549214	0.928461297382	0.162453334961
FAM126A	0.490623403374	0.445661776621	0.202380621425
FAM126B	-0.0246982130819	0.113314529905	0.0694625429666
ZNF655	0.343227052385	0.616391898626	0.618507497048
TCTEX1D2	-0.111407555939	0.622335618861	0.115963119594
MCU	0.551264068801	1.20105462057	0.68342071504
ZNF652	-0.336220391888	-0.519797515256	-0.644690926289
HSF2	-0.00416453776767	-0.37559746338	-0.0685751236845
CRLF3	0.420946459253	1.01671589707	0.788373128575
NISCH	-1.66712395483	-1.79358456636	-2.31854819637
PRPF4B	0.443469157156	0.786789416579	0.278159848121
N4BP2L1	0.0315052034269	-0.0209285942441	-0.14523176262
RAPGEF5	-0.103402407004	-0.655347278112	-0.793218813059
RAPGEF6	-0.00849910166318	0.411042000303	0.881863726424
N4BP2L2	-0.084261617881	0.0853050916764	-0.116387865919
RAPGEF1	0.0257572575297	0.413093930626	-0.181613860192
RAPGEF2	-1.15800463556	0.314665925374	-0.398185181826
ZNF384	0.384727107503	1.60413785816	0.706374581614
ZNF354A	0.0364661891969	0.00347156421774	0.133716300598
POC1A	-0.862612749675	-1.86724761328	-1.57945145046
POC1B	-0.164428061881	-0.151279813186	-0.491278110903
RPL21P39	1.05232743471	1.0020744942	1.20008519077
PARK7	-0.544499829272	-1.59754971657	-1.80392924309
RORC	-1.09896528857	-2.76736778249	-3.09590961989
NXPE3	-0.115824062242	-0.0366767903022	-0.81114198081
DMTF1	-0.506930966425	0.529943908754	-0.228863709334
HUWE1	-1.46482035329	-1.78960392497	-1.21844000888
RPL31P49	-0.0545311994942	-0.484115608746	-0.0456198102205
MDM1	0.0214732073929	0.579984612156	0.802849758318
MDM4	-0.271931787879	-1.11755266478	-0.981002263813
ROR2	-0.0848816546027	0.170058252425	0.139243530057
SNRPD3	-0.260504747224	-0.7842981417	-0.228609387345
SNRPD2	-0.40764368712	-0.919319053535	-0.960634948666
SNRPD1	-0.706560295126	-1.04577610688	-0.837865151402
GRK6	-3.45579638185	-3.62975041935	-4.57247562479
SLTM	-0.0676889607171	0.682764731441	0.621076385871
KPNA6	0.10869393848	-0.130271560125	-0.191232494137
KPNA4	0.495264915515	0.531498541493	0.378249748493
KPNA3	-0.173646203022	-0.0790559339911	0.0685942388861
KIN	0.657124022364	1.02479902125	0.618063348071
KPNA1	0.201449024651	0.486951995594	0.373459400176
IFT43	-0.269816277565	-0.647826759484	0.340975848137
DVL2	-0.63278521991	-1.05061344008	-0.564028768383
IFT46	0.324755872259	-0.0301922594216	0.247996311561
UNC119B	-0.375480644849	-0.653256217842	-0.867759141525
GOLT1B	-0.470082991627	-0.891210552865	-1.32114955799
TNFRSF14	-1.00920809812	-1.65789822849	-1.00718354216
CRK	0.778444374449	1.31492856162	0.383451189207
KIAA1429	0.143290413181	0.588263115394	0.318341511016
PC	0.0864357900936	-1.56113565572	-0.984014521064
RTN4IP1	0.151974485183	-0.0224704383191	0.43876126412
B4GALT1	-0.318337628879	-0.942813155942	-0.699306849787
B4GALT3	-0.726854703252	-1.80075052766	-1.64782937109
B4GALT5	0.810989731837	1.50473300551	0.782785696459
NINL	-1.54162825559	-0.857021948465	-1.29991033241
B4GALT7	-0.984802766402	-1.11717701637	-0.846574891874
B4GALT6	-0.16459465872	-0.0489893659895	-0.137631150544
ROMO1	-0.000818185951123	-0.487945930129	-0.305422449121
DHRS11	0.0535140428047	-0.537509334224	-0.359518065722
DHRS13	-0.524308028332	-1.00697164023	-0.423357446305
SGOL1	-0.0762320106621	0.192304813131	0.0418385483576
TRRAP	-0.96329674058	-0.943740798061	-0.755305945493
GPR89B	0.341449953514	0.0774589845335	0.397097668211
GPR89C	0.393407191872	0.215332169087	0.424464919303
GPR89A	0.488557362152	0.358555969013	0.338301644153
CR2	-1.33723712687	-1.20920724315	-0.80672244531
ASPSCR1	-1.91755091514	-3.37176071277	-5.01843648823
TNFRSF1A	-0.0351236523109	0.104440413861	0.291385639345
FAM174B	-1.18744089248	-1.60095912427	-1.15776726847
FAM174A	-0.615603328046	-2.29130917239	-2.00627315147
GPD1L	0.25656740933	0.0244499498791	0.17772357589
TBC1D15	0.585552113199	0.774241089613	0.339760955602
SOGA2	-0.0719562541312	-0.533421822245	-0.651024686177
SOGA1	-0.340475272079	-0.480401006216	-0.365658338807
C6orf211	0.217675346916	0.286190663827	0.434743490773
COX17P1	-0.0503795963428	0.502648789604	-0.223980079124
DOHH	-0.563171881913	-2.87482528489	-3.8672250473
ARNTL2	-0.135174078576	-0.45385842756	0.758305591232
EHMT1	-0.0438215073634	0.0327970494133	0.0212144601612
EHMT2	-1.80935870952	-3.23774196025	-3.50452182741
ADIPOR1	-0.226981846694	-0.173779878728	-0.23184416151
PAX9	1.34369205893	2.48504255294	1.95067922525
NBPF24	-1.53646996382	-2.22441162318	-2.38771743012
NBPF20	-1.38561869288	-1.84312487501	-1.7798200146
STOX1	0.231159574085	0.127253664	0.103849682516
MARK2	-0.426417664236	-2.89506417145	-2.92091944613
MARK3	0.611787166725	0.278492305019	0.418589103153
IGBP1	-0.512825183313	-0.366954267438	-0.728575219104
CD63	-1.7670244769	-1.36903716309	-2.2045648959
NDUFA12	0.664522698308	1.01318998606	0.546026833568
TPD52L2	-0.923350955807	-2.37118174528	-3.36411690825
EFCAB14	0.217255107172	-0.182916322111	-0.119372140286
ISOC2	-1.19223187642	-2.9456322544	-2.75823387504
ISOC1	0.0729267045134	0.120092272405	-0.139699120617
ACTR3B	-0.652076081754	-0.577597344408	-0.770580733562
WDR13	-0.774903043191	-0.87148691766	-1.23831087909
WDR12	1.19319956285	1.8937286738	1.6967978199
SRP68	0.231388400851	-0.349441505823	0.572006157057
GABPA	-0.700803684365	-0.63367094715	-1.24040445804
WDR18	-0.803891127826	-2.42273239113	-2.48588933036
LMF2	-2.69063169619	-2.88201999968	-2.38280605615
PPP2R1B	0.116555661285	-0.0196269272099	0.169837883109
JHDM1D	-1.487686185	-1.10175350682	-1.33914979485
FAM204A	0.94452527019	0.896803223022	0.652518538298
TIMM9	-0.00866167139067	0.336359663114	-0.439608726792
C1orf216	-0.449435523113	-0.521895791451	-0.536323059448
RPL22P22	-0.256245034666	-1.9165590311	-1.84893103874
MAPKAPK5-AS1	-0.909647074274	-1.41784546543	-1.96724673483
WASL	0.782453093822	1.04845147046	0.458059086827
ZMYND11	0.290505994739	0.50094616142	0.622167850389
BCL9L	-0.254109586938	-0.584757607899	-1.2438925481
ZMYND19	-0.682044418462	-1.81276543849	-1.70614568569
UTRN	-0.747415983314	0.509281077479	0.369297583935
CGGBP1	-0.132992412237	0.0654232617365	0.168917484607
EIF3LP2	-0.70287885691	-1.5853668364	-0.977506365924
MAD2L1BP	-0.166671527832	-0.663086908769	-0.826187485076
C10orf32	0.81541089137	1.25507872474	1.49918015442
PKN1	-2.0928423543	-3.60952853174	-4.21117944852
PKN3	-1.40262717049	-2.69116107069	-1.90264290692
PKN2	-1.63191977457	-1.66283935706	-2.98612776963
RHOBTB2	-0.425548973598	-0.587263620825	-0.406783753167
RHOBTB3	0.0749630196645	0.192809259317	0.559925275834
INO80E	-1.60392148943	-2.30123566596	-2.12426482768
INO80B	-1.07993459628	-1.42798696539	-0.749585123394
DIS3L2	-0.94815161964	-0.923723405115	-0.823315901942
TEX261	-1.17376409709	-2.44025930246	-2.49343910527
CMPK1	-0.204818283344	0.219142190916	0.235400207186
NGDN	0.752070961882	1.15830612336	0.451105486252
ERBB2IP	-0.217773690788	-0.0719075291244	-0.493719853653
PTDSS2	-1.6290590469	-1.93845019058	-1.32807063899
NDUFA6-AS1	-0.833238348406	-0.741485387161	-0.521863110254
LDLRAD4	0.501400782787	0.522666578735	1.08417273629
PBXIP1	-2.89309000674	-4.27636050285	-4.84361099185
LIG4	0.12180358762	0.671765035801	0.387734399193
CSNK1D	-0.560458081738	-2.01973284005	-2.24648102707
CSNK1E	-1.36683909256	-2.51369661596	-2.19530189575
GAPDHP70	-1.3252023279	-0.0168622487546	-3.4226126667
BDP1	0.474720409443	1.28076373056	0.346354920188
IREB2	-0.955058890044	-0.704949583748	-1.45104596129
ISCU	0.310315518346	0.440950391724	0.293546859841
FNTA	-0.154710001245	-0.361582803909	0.0490942775772
MT-TS1	-0.229387006893	0.15525329908	0.254618230586
NKX6-1	-2.07262641164	-2.54406138667	-3.50912153914
KCTD12	1.5043112024	2.76863069133	2.56340378211
CRCP	-1.10609828607	-3.1771617535	-3.84445480834
KCTD10	0.255499443033	0.822497610758	0.00225035688007
KCTD17	-0.541000803064	-1.01151101549	-0.314899127398
KCTD18	0.0444233981257	0.301444227617	0.626384874532
ZKSCAN5	-0.455616606589	-0.868213495408	-0.995583642795
ZKSCAN4	1.01264436427	1.18353724054	1.48063161675
ATP13A3	-0.147743300649	-0.164709450165	-0.858439825034
H6PD	-0.30585741801	-1.47629822609	-0.783212637695
